 5.00000000000000E+0002  1.85867949384698E+0001
 4.99023437500000E+0002  3.04032253445435E+0001
 4.98046875000000E+0002  2.07730533596678E+0001
 4.97070312500000E+0002 -6.10025944351673E+0000
 4.96093750000000E+0002 -2.37317182982048E+0001
 4.95117187500000E+0002 -2.00419619541250E+0001
 4.94140625000000E+0002  6.44294025039926E-0001
 4.93164062500000E+0002  2.75625341720508E+0001
 4.92187500000000E+0002  3.80444789320365E+0001
 4.91210937500000E+0002  1.03445617062964E+0001
 4.90234375000000E+0002 -3.74773632222526E+0001
 4.89257812500000E+0002 -5.13301513359352E+0001
 4.88281250000000E+0002 -1.10306104801969E+0001
 4.87304687500000E+0002  3.13030011498837E+0001
 4.86328125000000E+0002  1.69622602477644E+0001
 4.85351562500000E+0002 -3.87458774555385E+0001
 4.84375000000000E+0002 -7.26598887175648E+0001
 4.83398437500000E+0002 -6.33209665873706E+0001
 4.82421875000000E+0002 -4.57375018783946E+0001
 4.81445312500000E+0002 -4.29714658396128E+0001
 4.80468750000000E+0002 -3.69304201449994E+0001
 4.79492187500000E+0002 -1.72020333497827E+0001
 4.78515625000000E+0002 -7.65714298710733E+0000
 4.77539062500000E+0002 -1.98811392845282E+0001
 4.76562500000000E+0002 -2.26945489538352E+0001
 4.75585937500000E+0002  7.94793259382377E+0000
 4.74609375000000E+0002  4.12248868056087E+0001
 4.73632812500000E+0002  3.35003437160189E+0001
 4.72656250000000E+0002 -3.67803121456126E+0000
 4.71679687500000E+0002 -1.98889889113400E+0001
 4.70703125000000E+0002  1.71041589766824E+0000
 4.69726562500000E+0002  2.98999214426934E+0001
 4.68750000000000E+0002  3.83150117724001E+0001
 4.67773437500000E+0002  3.08044430903058E+0001
 4.66796875000000E+0002  1.26242787721481E+0001
 4.65820312500000E+0002 -1.92984644783220E+0001
 4.64843750000000E+0002 -4.60825246191043E+0001
 4.63867187500000E+0002 -3.12604130144783E+0001
 4.62890625000000E+0002  2.09394800625525E+0001
 4.61914062500000E+0002  5.07764370615268E+0001
 4.60937500000000E+0002  2.05278451447104E+0001
 4.59960937500000E+0002 -2.48534407592120E+0001
 4.58984375000000E+0002 -1.87300268710840E+0001
 4.58007812500000E+0002  2.65037209746643E+0001
 4.57031250000000E+0002  3.38473884829328E+0001
 4.56054687500000E+0002 -2.49439644256366E+0001
 4.55078125000000E+0002 -8.54685067082599E+0001
 4.54101562500000E+0002 -7.92745289442668E+0001
 4.53125000000000E+0002 -2.14681630298089E+0001
 4.52148437500000E+0002  2.35203049979372E+0001
 4.51171875000000E+0002  3.25728235140657E+0001
 4.50195312500000E+0002  3.68277612683347E+0001
 4.49218750000000E+0002  5.60912141091006E+0001
 4.48242187500000E+0002  6.59119965340028E+0001
 4.47265625000000E+0002  4.07315516060401E+0001
 4.46289062500000E+0002 -2.28174333441964E+0000
 4.45312500000000E+0002 -2.34719915500515E+0001
 4.44335937500000E+0002 -8.67960414036446E+0000
 4.43359375000000E+0002  2.20511180792948E+0001
 4.42382812500000E+0002  4.45032839193315E+0001
 4.41406250000000E+0002  4.97149376515341E+0001
 4.40429687500000E+0002  3.64953772706468E+0001
 4.39453125000000E+0002  5.64304274289344E+0000
 4.38476562500000E+0002 -3.04162794521106E+0001
 4.37500000000000E+0002 -4.71461538550847E+0001
 4.36523437500000E+0002 -3.09519806891479E+0001
 4.35546875000000E+0002  3.54981024163050E+0000
 4.34570312500000E+0002  3.12796597803504E+0001
 4.33593750000000E+0002  4.61187980813569E+0001
 4.32617187500000E+0002  5.75078494431723E+0001
 4.31640625000000E+0002  6.18817228810925E+0001
 4.30664062500000E+0002  4.12011215509907E+0001
 4.29687500000000E+0002 -2.29528276084687E+0000
 4.28710937500000E+0002 -3.34474993931553E+0001
 4.27734375000000E+0002 -2.61502975382397E+0001
 4.26757812500000E+0002 -2.52249127048364E+0000
 4.25781250000000E+0002 -5.03035331464628E+0000
 4.24804687500000E+0002 -3.73734675725104E+0001
 4.23828125000000E+0002 -6.10796867492092E+0001
 4.22851562500000E+0002 -5.05126818880748E+0001
 4.21875000000000E+0002 -2.18496612705225E+0001
 4.20898437500000E+0002  4.01016188938769E-0001
 4.19921875000000E+0002  1.66561659018745E+0001
 4.18945312500000E+0002  3.46313181627074E+0001
 4.17968750000000E+0002  4.25482675435772E+0001
 4.16992187500000E+0002  2.62074062571058E+0001
 4.16015625000000E+0002  2.41736923489015E-0001
 4.15039062500000E+0002 -4.80079288390837E+0000
 4.14062500000000E+0002  1.55840145755556E+0001
 4.13085937500000E+0002  3.28083005469411E+0001
 4.12109375000000E+0002  2.31048941770757E+0001
 4.11132812500000E+0002 -3.79970299496168E+0000
 4.10156250000000E+0002 -1.94086357843932E+0001
 4.09179687500000E+0002 -9.89709826135646E+0000
 4.08203125000000E+0002  1.04435228151277E+0001
 4.07226562500000E+0002  1.65103433333650E+0001
 4.06250000000000E+0002  2.82531559888287E+0000
 4.05273437500000E+0002 -6.57941651463656E+0000
 4.04296875000000E+0002  1.01393645672364E+0001
 4.03320312500000E+0002  3.28018163733804E+0001
 4.02343750000000E+0002  1.60442577962577E+0001
 4.01367187500000E+0002 -4.25985835332069E+0001
 4.00390625000000E+0002 -8.23240727280160E+0001
 3.99414062500000E+0002 -5.60152894504181E+0001
 3.98437500000000E+0002 -5.10016126402832E-0001
 3.97460937500000E+0002  1.55629237878282E+0001
 3.96484375000000E+0002 -3.10132849772029E+0000
 3.95507812500000E+0002  1.27945516412825E+0001
 3.94531250000000E+0002  8.01980328455720E+0001
 3.93554687500000E+0002  1.25140284310649E+0002
 3.92578125000000E+0002  9.19378795632278E+0001
 3.91601562500000E+0002  2.89548254877042E+0001
 3.90625000000000E+0002  1.27623418477978E+0001
 3.89648437500000E+0002  3.39613823912835E+0001
 3.88671875000000E+0002  2.70616608802526E+0001
 3.87695312500000E+0002 -1.39543314091785E+0001
 3.86718750000000E+0002 -2.90127469853145E+0001
 3.85742187500000E+0002  2.52718829982902E+0000
 3.84765625000000E+0002  2.76477209629240E+0001
 3.83789062500000E+0002  9.29148723852433E+0000
 3.82812500000000E+0002 -1.86377752103234E+0001
 3.81835937500000E+0002 -1.80401302202337E+0001
 3.80859375000000E+0002 -8.19192628950924E+0000
 3.79882812500000E+0002 -1.71054998676350E+0001
 3.78906250000000E+0002 -2.27280329453324E+0001
 3.77929687500000E+0002  3.04338283000229E+0000
 3.76953125000000E+0002  3.16798168001852E+0001
 3.75976562500000E+0002  2.12277728746814E+0001
 3.75000000000000E+0002 -6.59243893364621E+0000
 3.74023437500000E+0002 -5.32760472207883E-0001
 3.73046875000000E+0002  2.68935889646311E+0001
 3.72070312500000E+0002  1.61071091802000E+0001
 3.71093750000000E+0002 -3.23080954122620E+0001
 3.70117187500000E+0002 -4.85141658421461E+0001
 3.69140625000000E+0002 -8.43666812162112E+0000
 3.68164062500000E+0002  2.32781468905038E+0001
 3.67187500000000E+0002  2.46732101672555E+0000
 3.66210937500000E+0002 -1.87830234497402E+0001
 3.65234375000000E+0002  1.55190472799372E+0001
 3.64257812500000E+0002  6.16129964130667E+0001
 3.63281250000000E+0002  4.43385153299035E+0001
 3.62304687500000E+0002 -1.36776381529251E+0001
 3.61328125000000E+0002 -2.31226167726786E+0001
 3.60351562500000E+0002  2.93703242522452E+0001
 3.59375000000000E+0002  6.48998799663569E+0001
 3.58398437500000E+0002  4.44249340219380E+0001
 3.57421875000000E+0002  2.31139080353447E+0001
 3.56445312500000E+0002  4.28283921666990E+0001
 3.55468750000000E+0002  5.77792451939822E+0001
 3.54492187500000E+0002  2.22083526929445E+0001
 3.53515625000000E+0002 -1.90591603325476E+0001
 3.52539062500000E+0002 -1.93972550436735E+0000
 3.51562500000000E+0002  4.33011351305664E+0001
 3.50585937500000E+0002  3.51166077017155E+0001
 3.49609375000000E+0002 -2.49247989638625E+0001
 3.48632812500000E+0002 -4.91392223350341E+0001
 3.47656250000000E+0002 -9.87056050945512E-0002
 3.46679687500000E+0002  5.12488266003625E+0001
 3.45703125000000E+0002  3.27493947971513E+0001
 3.44726562500000E+0002 -2.85342338209308E+0001
 3.43750000000000E+0002 -5.69010245711911E+0001
 3.42773437500000E+0002 -3.33466345187533E+0001
 3.41796875000000E+0002  9.39994607537926E-0002
 3.40820312500000E+0002  1.34068018876322E+0001
 3.39843750000000E+0002  1.37217762118085E+0001
 3.38867187500000E+0002  8.47853713881887E+0000
 3.37890625000000E+0002 -6.99117285579806E+0000
 3.36914062500000E+0002 -2.10266458608485E+0001
 3.35937500000000E+0002 -6.91986770842792E+0000
 3.34960937500000E+0002  3.21298112162784E+0001
 3.33984375000000E+0002  5.15868956794032E+0001
 3.33007812500000E+0002  2.12093391954040E+0001
 3.32031250000000E+0002 -3.00299840490201E+0001
 3.31054687500000E+0002 -5.04182068217283E+0001
 3.30078125000000E+0002 -3.36988399513757E+0001
 3.29101562500000E+0002 -2.14806530571485E+0001
 3.28125000000000E+0002 -3.93810429332668E+0001
 3.27148437500000E+0002 -6.10944831871628E+0001
 3.26171875000000E+0002 -4.90943106870755E+0001
 3.25195312500000E+0002 -8.42300711343378E+0000
 3.24218750000000E+0002  2.29906123685582E+0001
 3.23242187500000E+0002  2.61027652169968E+0001
 3.22265625000000E+0002  1.58861394058415E+0001
 3.21289062500000E+0002  6.11296730787589E+0000
 3.20312500000000E+0002 -1.13301730181478E+0001
 3.19335937500000E+0002 -3.99299905884832E+0001
 3.18359375000000E+0002 -5.70679088471614E+0001
 3.17382812500000E+0002 -4.27860655104052E+0001
 3.16406250000000E+0002 -1.49600054785158E+0001
 3.15429687500000E+0002 -8.46940727278516E+0000
 3.14453125000000E+0002 -2.60023427597486E+0001
 3.13476562500000E+0002 -3.76604750220788E+0001
 3.12500000000000E+0002 -2.80524931373525E+0001
