 3200.0000  1.33068457397230E+0006
 3220.0000  1.30417734630244E+0006
 3240.0000  1.31136493054605E+0006
 3260.0000  1.29498084614016E+0006
 3280.0000  1.33157914297022E+0006
 3300.0000  1.32359435192650E+0006
 3320.0000  1.32869391987755E+0006
 3340.0000  1.31082780090285E+0006
 3360.0000  1.35010099734621E+0006
 3380.0000  1.32196948354607E+0006
 3400.0000  1.35309421405018E+0006
 3420.0000  1.35487662296019E+0006
 3440.0000  1.33424288043958E+0006
 3460.0000  1.29104625662196E+0006
 3480.0000  1.30829071425965E+0006
 3500.0000  1.36449766730164E+0006
 3520.0000  1.37252844358725E+0006
 3540.0000  1.34178674888214E+0006
 3560.0000  1.35462681182031E+0006
 3580.0000  1.35965686995393E+0006
 3600.0000  1.35353535378484E+0006
 3620.0000  1.34692185046130E+0006
 3640.0000  1.36804253235167E+0006
 3660.0000  1.37908832123348E+0006
 3680.0000  1.32172780326763E+0006
 3700.0000  1.35107559657070E+0006
 3720.0000  1.33867811507617E+0006
 3740.0000  1.38104282480111E+0006
 3760.0000  1.30935186920247E+0006
 3780.0000  1.28127275633339E+0006
 3800.0000  1.30872493017566E+0006
 3820.0000  1.30644798881408E+0006
 3840.0000  1.28263799885068E+0006
 3860.0000  1.27112366516875E+0006
 3880.0000  1.26852789655145E+0006
 3900.0000  1.27673435306714E+0006
 3920.0000  1.28036500491497E+0006
 3940.0000  1.23320046697569E+0006
 3960.0000  1.23330481351746E+0006
 3980.0000  1.22322898262788E+0006
 4000.0000  1.23647620245617E+0006
 4020.0000  1.21169246423656E+0006
 4040.0000  1.18171575148003E+0006
 4060.0000  1.21092886541278E+0006
 4080.0000  1.21839201249467E+0006
 4100.0000  1.15279036383116E+0006
