 4140.0000  1.33068459239438E+0006
 4160.0000  1.30417735441804E+0006
 4180.0000  1.31136491666936E+0006
 4200.0000  1.29498084354455E+0006
 4220.0000  1.33157914561328E+0006
 4240.0000  1.32359434852092E+0006
 4260.0000  1.32869391334170E+0006
 4280.0000  1.31082780944246E+0006
 4300.0000  1.35010100275997E+0006
 4320.0000  1.32196948883185E+0006
 4340.0000  1.35309421971818E+0006
 4360.0000  1.35487662814903E+0006
 4380.0000  1.33424289489613E+0006
 4400.0000  1.29104629477155E+0006
 4420.0000  1.30829073436285E+0006
 4440.0000  1.36449766240388E+0006
 4460.0000  1.37252845760611E+0006
 4480.0000  1.34178674978349E+0006
 4500.0000  1.35462679539305E+0006
 4520.0000  1.35965685474590E+0006
 4540.0000  1.35353537158654E+0006
 4560.0000  1.34692187935111E+0006
 4580.0000  1.36804251496299E+0006
 4600.0000  1.37908834341979E+0006
 4620.0000  1.32172779853644E+0006
 4640.0000  1.35107557400654E+0006
 4660.0000  1.33867811199010E+0006
 4680.0000  1.38104282585772E+0006
 4700.0000  1.30935186310914E+0006
 4720.0000  1.28127275430007E+0006
 4740.0000  1.30872490622777E+0006
 4760.0000  1.30644797857944E+0006
 4780.0000  1.28263802478716E+0006
 4800.0000  1.27112367910633E+0006
 4820.0000  1.26852787994914E+0006
 4840.0000  1.27673434781804E+0006
 4860.0000  1.28036498875497E+0006
 4880.0000  1.23320045678627E+0006
 4900.0000  1.23330481652854E+0006
 4920.0000  1.22322898273889E+0006
 4940.0000  1.23647619058683E+0006
 4960.0000  1.21169245991934E+0006
 4980.0000  1.18171576989350E+0006
 5000.0000  1.21092886652685E+0006
 5020.0000  1.21839202380842E+0006
 5040.0000  1.15279035023542E+0006
