58.26666667	86.68549422
58.53333333	88.16242038
58.75	85.14619883
58.81666667	78.59685039
59.01666667	81.0801964
59.2	81.82820097
59.45	75.33333333
59.6	76.47958821
60.4	87.2378902
61.16666667	934.1775701
61.28333333	971.0676671
62.3	0
62.68333333	0.15451895
63	834.5982759
63.26666667	884.2581786
63.6	229.9675926
63.95	912.3324397
64.06666667	891.5727848
64.33333333	965.5794393

