 4580.0000  1.08615547842795E+0006
 4600.0000  1.13008318597472E+0006
 4620.0000  1.12952079642223E+0006
 4640.0000  1.15615212088806E+0006
 4660.0000  1.12486659922422E+0006
 4680.0000  1.13096138232672E+0006
 4700.0000  1.11927700754597E+0006
 4720.0000  1.15138417741965E+0006
 4740.0000  1.18470880117987E+0006
 4760.0000  1.17535496282909E+0006
 4780.0000  1.17662255432940E+0006
 4800.0000  1.17153337836854E+0006
 4820.0000  1.18019738287876E+0006
 4840.0000  1.18815691946605E+0006
 4860.0000  1.18745140067201E+0006
 4880.0000  1.22257475057317E+0006
 4900.0000  1.24634216970143E+0006
 4920.0000  1.22163840250828E+0006
 4940.0000  1.22289367381306E+0006
 4960.0000  1.17199447335402E+0006
 4980.0000  1.23089237016195E+0006
 5000.0000  1.18401761852915E+0006
 5020.0000  1.16725080003264E+0006
 5040.0000  1.21041439067893E+0006
 5060.0000  1.18694470975349E+0006
 5080.0000  1.20420723158982E+0006
 5100.0000  1.15832540048388E+0006
 5120.0000  1.17802706608755E+0006
 5140.0000  1.16601526882170E+0006
 5160.0000  1.15040426068672E+0006
 5180.0000  1.14460966406467E+0006
